file,url,status,words_before,words_after,diagnosis
2026-01-08-mini-reseaux-solaires-cinq-villes.md,https://lendjampost.com/tchad-des-mini-reseaux-solaires-seront-installes-dans-cinq-villes-dici-juillet-2026/,full,365,809,likely-summary
2026-01-08-somalia-approves-public-data-protection-regulation.md,https://techafricanews.com/2026/01/08/somalia-advances-digital-governance-with-approval-of-public-data-protection-regulation/,full,180,390,likely-summary
2026-01-11-tchadinfos-dts-degradations-site-bol.md,https://tchadinfos.com/2026/01/11/projet-dorsale-transsaharienne-des-degradations-constatees-sur-le-site-technique-de-bol/,full,345,495,likely-summary
2026-01-12-tin-nin-crypto-tax-carf.md,https://techcabal.com/2026/01/12/nigeria-crypto-tax-tin-nin/,full,86,1161,likely-summary
2026-01-13-govt-orders-temporary-internet-shutdown-election.md,https://nilepost.co.ug/2026-election-watch/314425/govt-orders-temporary-public-internet-shutdown,full,223,956,likely-summary
2026-01-13-ict-sector-2025-implementation-woes-times.md,https://times.mw/the-year-ict-sector-grappled-with-implementation-woes/,full,199,1012,likely-summary
2026-01-13-mpesa-blockchain-partner-itweb.md,https://itweb.africa/article/m-pesa-gets-new-partner-to-elevate-blockchain-tech/GxwQD71D9rKvlPVo,full,255,467,ambiguous
2026-01-13-tanzania-joins-global-leaders-digital-government.md,https://www.thecitizen.co.tz/tanzania/news/national/tanzania-joins-global-leaders-in-digital-government-5325056,full,309,591,likely-summary
2026-01-14-almarj-civil-registry-fake-national-numbers-alwasat.md,https://alwasat.ly/news/libya/504785,full,76,668,likely-summary
2026-01-14-broken-signals-ict-critique-forumnews.md,https://forumnews-sl.com/the-sierra-leone-we-deserve-the-sierra-leone-we-deserve-a-sectoral-vision-for-renewal-ict-part-ten-broken-signals-from-school-buses-to-campuses-where-is-the-internet-the/,full,236,976,likely-summary
2026-01-14-cbrain-denmark-f2-egovernment.md,https://www.wearetech.africa/en/fils-uk/news/public-management/nigeria-taps-denmark-s-cbrain-to-accelerate-e-government-reforms,full,85,513,likely-summary
2026-01-14-nigeria-plans-ai-regulations-bill.md,https://itweb.africa/article/nigeria-plans-to-introduce-ai-regulations/DZQ587V8lQDqzXy2,full,107,354,likely-summary
2026-01-14-zimbabwe-ai-ready-data-center-tech-park.md,https://techafricanews.com/2026/01/14/zimbabwe-launches-ambitious-digital-transformation-with-new-data-center-and-tech-park/,full,171,336,likely-summary
2026-01-15-egypt-uk-ict-cooperation-itweb.md,https://itweb.africa/article/egypt-uk-strengthen-ict-cooperation/Pero37Z3YmaMQb6m,full,95,414,likely-summary
2026-01-15-fg-7-5-vat-electronic-banking.md,https://www.vanguardngr.com/2026/01/fg-directs-banks-fintechs-to-collect-7-5-vat-on-electronic-banking-fees/,full,93,272,likely-summary
2026-01-15-jumhuria-first-petrol-station-epayment-libyaherald.md,https://libyaherald.com/2026/01/jumhuria-bank-launches-libyas-first-e-payment-service-for-petrol-stations/,full,57,750,likely-summary
2026-01-15-more-national-id-reforms-service-access-biometricupdate.md,https://www.biometricupdate.com/202601/kenya-announces-more-national-id-reforms-to-facilitate-service-access,full,304,989,likely-summary
2026-01-15-ncc-amazon-kuiper-landing-permit.md,https://techafricanews.com/2026/01/15/ncc-grants-landing-permit-to-amazons-project-kuiper-for-satellite-operations-in-nigeria/,full,85,338,likely-summary
2026-01-16-15m-biometric-drive-dpi-ghost-workers-onecitizendaily.md,https://www.onecitizendaily.com/index.php/2026/01/16/15m-biometric-drive-south-sudan-lays-foundations-for-digital-public-infrastructure-to-purge-ghost-workers/,full,323,1233,likely-summary
2026-01-16-birth-registration-campaign-4.6m-children-malawi24.md,https://malawi24.com/2026/01/16/k17-8bn-push-to-register-4-6-million-children/,full,224,470,likely-summary
2026-01-18-airtel-niger-starlink-by-airtel-launch-actuniger.md,https://www.actuniger.com/societe/21684-connectivite-et-innovation-airtel-niger-lance-sa-solution-starlink-by-airtel-pour-plus-dinternet-aux-usagers.html,full,160,2126,likely-summary
2026-01-18-govt-restores-partial-internet-social-media-blocked.md,https://www.newvision.co.ug/category/news/govt-restores-partial-internet-connectivity-e-NV_226464_032026,full,172,524,likely-summary
2026-01-19-e2-8m-study-signals-bright-2026-digital-outlook.md,https://times.co.sz/business/readmore.php?bhsadjgfoh=+E2.8m+study+signals+bright+2026+digital+outlook&bvhdgsj=Business+and+Economy&yiphi=2583,full,330,836,likely-summary
2026-01-19-mcb-qr-payments-67pc-growth-lexpress.md,https://lexpress.mu/node/553532,failed,212,,likely-summary | http 403 | http 403 | http 403
2026-01-20-cbl-epayment-2025-up-186pc-389bn-libyaherald.md,https://libyaherald.com/2026/01/e-payment-transactions-for-2025-increased-by-186-percent-to-ld-389-billion-cbl,full,96,1128,likely-summary
2026-01-20-mobile-money-restored-after-election-shutdown.md,https://www.newvision.co.ug/category/business/mobile-money-services-fully-restored-after-el-NV_226542,full,152,529,likely-summary
2026-01-21-mauritius-telecom-strategy-2026-2029-bridging-africa-asia-lexpress.md,https://lexpress.mu/node/553579,failed,227,,likely-summary | http 403 | http 403 | http 403
2026-01-22-campanha-bi-gratuito-ilheu-das-rolas.md,https://www.telanon.info/sociedade/2026/01/22/51507/campanha-de-atribuicao-gratuita-do-bilhete-de-identidade-iniciou-se-no-ilheu-das-rolas-e-decorre-em-porto-alegre/,full,253,560,likely-summary
2026-01-22-digital-economy-1bn-gdp-2034.md,https://www.thecitizen.co.tz/tanzania/news/national/digital-economy-to-contribute-1bn-to-tanzania-s-gdp-by-2034--5334400,full,273,963,likely-summary
2026-01-23-compcom-stanlib-africa-data-centres.md,https://techafricanews.com/2026/01/23/compcom-recommends-approval-of-stanlibs-acquisition-of-africa-data-centres/,full,387,367,likely-summary
2026-01-23-identification-biometrique-zio-18-fevrier.md,https://www.togofirst.com/fr/services-publics/2301-18047-identification-biometrique-l-enregistrement-de-masse-se-poursuit-dans-le-zio-jusqu-au-18-fevrier,full,274,920,likely-summary
2026-01-24-budget-2026-zero-cash-zero-papier-fen.md,https://lendjampost.com/budget-2026-au-tchad-zero-cash-zero-papier-zero-facture-fantome/,full,469,1459,likely-summary
2026-01-25-lptic-kbr-mou-5g-infrastructure-libyaherald.md,https://libyaherald.com/2026/01/libyan-telecoms-holding-co-signs-mou-with-us-company-kbr-to-develop-infrastructure-and-5g-networks,full,93,529,likely-summary
2026-01-25-salto-tecnologico-comercio-externo-janela-unica-asyfive.md,https://www.telanon.info/economia/2026/01/25/51525/stp-prepara-salto-tecnologico-no-comercio-externo-com-novas-plataformas-apoiadas-pela-onu/,full,405,928,ambiguous
2026-01-26-mytgpt-education-pilot-techreviewafrica.md,https://techreviewafrica.com/news/3721/mauritius-telecom-launches-mytgpt-educational-project-to-drive-ai-powered-learning,full,107,278,likely-summary
2026-01-26-year-of-accountability-data-controllers-newtimes.md,https://www.newtimes.co.rw/article/32861/opinions/why-2026-is-the-year-of-accountability-for-data-controllers-and-processors,failed,814,47,likely-summary | extract too short | extract too short | extract too short
2026-01-27-ict-sector-eyes-policy-enforcement-times.md,https://times.mw/ict-sector-eyes-policy-enforcement/,full,203,569,likely-summary
2026-01-27-many-african-countries-operationalize-continental-dpi-2026.md,https://www.biometricupdate.com/202601/many-african-countries-will-operationalize-continental-dpi-frameworks-in-2026-report,full,280,1050,ambiguous
2026-01-28-infocom-data-protection-day-2026.md,https://www.infocom.sc/data-protection-day-2026-building-trust-in-a-digital-seychelles/,full,186,823,likely-summary
2026-01-28-mpesa-too-big-to-fail-techcabal.md,https://techcabal.com/2026/01/28/kenya-central-bank-m-pesa-failure-economy-collapse/,full,765,1006,likely-verbatim
2026-01-28-techafricanews-artp-digital-tools.md,https://techafricanews.com/2026/01/28/senegals-artp-advances-digital-transformation-to-strengthen-regulatory-ecosystem/,full,145,377,likely-summary
2026-01-29-almadar-launches-first-5g-tripoli-libyaherald.md,https://libyaherald.com/2026/01/almadar-mobile-launches-libyas-first-5g-service-in-tripoli-countrywide-roll-out-to-follow-soon/,full,83,628,likely-summary
2026-01-29-arcep-continuous-mobile-network-monitoring-platform-lesahel.md,https://www.lesahel.org/regulation-des-telecommunications-larcep-inaugure-une-plateforme-de-controle-continu-des-reseaux-mobiles/,full,201,987,likely-summary
2026-01-29-ict-ministry-launches-strategic-plan-policy-namibian.md,https://www.namibian.com.na/ict-ministry-launches-strategic-plan-policy-to-expand-digital-access-and-strengthen-cybersecurity/,full,160,398,likely-summary
2026-01-29-tchad24-azercosmos-accord-spatial.md,https://tchad24.tv/numerique-le-tchad-et-azercosmos-signent-un-accord-spatial-historique/,dead-link,223,,likely-summary | http 404
2026-01-30-digital-id-behind-schedule-mymzansi.md,https://www.biometricupdate.com/202601/south-africa-behind-schedule-on-digital-id-rollout-under-mymzansi-roadmap,full,568,944,ambiguous
2026-01-30-experts-urge-tougher-cybersecurity-financial-sector.md,https://nilepost.co.ug/news/316617/experts-urge-tougher-cybersecurity-as-financial-sector-faces-rising-cyber-threats,full,174,770,likely-summary
2026-01-30-nigeria-49pct-stake-bridge-fibre-spv.md,https://techcabal.com/2026/01/30/nigeria-to-hold-a-minority-share-in-2-billion-nationwide-fibre-rollout/,full,100,962,likely-summary
2026-02-01-libya-india-ai-quantum-upskilling-libyaherald.md,https://libyaherald.com/2026/02/libyan-indian-cooperation-to-qualify-national-cadres-in-quantum-computing-and-artificial-intelligence,full,37,681,likely-summary
2026-02-01-national-data-strategy-2025-2029-launch-lexpress.md,https://lexpress.mu/node/553938,failed,255,,likely-summary | http 403 | http 403 | http 403
2026-02-02-300000-emaswati-needed-for-country-digital-future.md,https://times.co.sz/lifestyle/readmore.php?bhsadjgfoh=300+000+emaSwati+needed+for+country%E2%80%99s+digital+future&bvhdgsj=Lifestyle&yiphi=2761,full,315,878,ambiguous
2026-02-02-gafi-investment-licensing-platform-460-services-ahram.md,https://gate.ahram.org.eg/News/5482679.aspx,failed,108,13,likely-summary | extract too short | extract too short | extract too short
2026-02-03-eswatini-launches-data-protection-campaign.md,https://independentnews.co.sz/40549/science-technology/eswatini-launches-data-protection-campaign/,full,321,616,ambiguous
2026-02-04-bom-digital-payments-workshop-lexpress.md,https://lexpress.mu/node/554033,failed,223,,likely-summary | http 403 | http 403 | http 403
2026-02-04-lesoleil-starlink-5000-kits.md,https://lesoleil.sn/actualites/technologie/deploiement-de-starlink-letat-a-negocie-5-000-kits-pour-connecter-un-million-de-senegalais/,full,189,738,likely-summary
2026-02-04-onafriq-papss-naira-wallet-ghana.md,https://techafricanews.com/2026/02/04/onafriq-and-papss-launch-africas-first-instant-naira-wallet-payments-from-nigeria-to-ghana/,full,73,617,likely-summary
2026-02-05-east-african-telcos-cross-border-fiber-connectingafrica.md,https://www.connectingafrica.com/partnerships/east-african-telcos-ink-cross-border-fiber-network-deal,full,393,728,likely-summary
2026-02-05-irembo-govtech-prize-2026-newtimes.md,https://www.newtimes.co.rw/article/33101/news/technology/rwandas-irembo-scoops-global-govtech-award,failed,279,77,likely-summary | extract too short | extract too short | extract too short
2026-02-05-national-laboratory-data-repository-health.md,https://www.newvision.co.ug/category/health/ugandas-new-lab-data-repository-to-boost-heal-NV_227554_032026,full,134,615,likely-summary
2026-02-06-dcd-solecrypt-schneider-bizerte-data-center.md,https://www.datacenterdynamics.com/en/news/solecrypt-plans-20mw-solar-powered-data-center-in-bizerte-tunisia/,failed,346,,ambiguous | http 403 | http 403 | http 403
2026-02-06-eswatini-explores-green-energy-for-national-data-centre.md,https://independentnews.co.sz/40779/news/diplomacy/eswatini-explores-green-energy-for-national-data-centre/,full,227,450,likely-summary
2026-02-06-ncc-ndpc-data-protection-mou.md,https://www.thisdaylive.com/2026/02/06/ncc-ndpc-sign-mou-to-enhance-data-protection-in-telecoms-sector/,full,73,817,likely-summary
2026-02-06-stp-pronto-novo-sistema-recenseamento-eleitoral.md,https://jornaleconomico.sapo.pt/noticias/sao-tome-e-principe-pronto-para-um-novo-sistema-de-recenseamento-eleitoral/,full,398,770,likely-summary
2026-02-07-digital-id-nearly-15m-enrolled-kigali-newtimes.md,https://www.newtimes.co.rw/article/33156/news/technology/digital-id-nearly-15m-enrolled-registration-reaches-kigali,failed,614,49,ambiguous | extract too short | extract too short | extract too short
2026-02-07-digital-id-rollout-kicks-off-kigali-ktpress.md,https://www.ktpress.rw/2026/02/digital-id-rollout-kicks-off-in-kigali/,full,417,561,likely-summary
2026-02-09-35-million-registered-national-id-milestone.md,https://www.newvision.co.ug/category/news/35-million-ugandans-registered-in-national-id-NV_227736_062026,full,190,711,likely-summary
2026-02-09-connectingafrica-fibre-ndjamena-mbere-cameroun.md,https://www.connectingafrica.com/fiber-networking/chad-tells-operators-to-fast-track-fiber-link-to-cameroon,full,327,661,ambiguous
2026-02-09-paratus-goma-mombasa-g2m-fibre-route.md,https://www.connectingafrica.com/fiber-networking/paratus-lights-up-new-east-africa-fiber-route,full,155,774,likely-summary
2026-02-09-seneweb-cyberattaques-senegal-expose.md,https://www.seneweb.com/fr/news/S%C3%A9curit%C3%A9/cyberattaques-pourquoi-le-senegal-est-expose-un-expert-explique-tout_n_482852.html,full,164,978,likely-summary
2026-02-10-assabah-parliament-e-invoicing-law-amendment.md,https://www.assabahnews.tn/ar/%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF-%D9%88-%D8%A7%D8%B9%D9%85%D8%A7%D9%84/139940-%D9%81%D9%8A-%D8%AC%D9%84%D8%B3%D8%A9-%D9%85%D8%B4%D8%AA%D8%B1%D9%83%D8%A9-%D9%84%D8%AC%D9%86%D8%AA%D8%A7%D9%86-%D8%A8%D8%B1%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%AA%D8%A7%D9%86-%D8%AA%D9%86%D8%A7%D9%82%D8%B4%D8%A7%D9%86-%D9%85%D9%82%D8%AA%D8%B1%D8%AD%D8%A7-%D9%84%D8%AA%D9%86%D9%82%D9%8A%D8%AD-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A7%D9%84%D9%81%D9%88%D8%AA%D8%B1%D8%A9-%D8%A7%D9%84%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9,full,284,1903,likely-summary
2026-02-10-egypt-3-5b-spectrum-deal-5g-connectingafrica.md,https://www.connectingafrica.com/investment/egypt-seals-3-5b-spectrum-deal-with-telcos,full,130,622,likely-summary
2026-02-10-safaricom-nse-share-trading-mpesa-connectingafrica.md,https://www.connectingafrica.com/financial-inclusion/safaricom-nairobi-securities-exchange-enable-share-trading-via-m-pesa,full,392,745,likely-verbatim
2026-02-10-towards-5g-enabled-digitalized-namibia-2026-telecomreviewafrica.md,https://www.telecomreviewafrica.com/articles/features/28266-towards-a-5g-enabled-digitalized-namibia-in-2026/,full,159,941,likely-summary
2026-02-11-payaza-expands-uganda-pso-license.md,https://techcabal.com/2026/02/11/payaza-expands-east-african-footprint-with-uganda-license/,full,108,679,likely-summary
2026-02-12-2africa-subsea-cable-complete.md,https://techafricanews.com/2026/02/12/2africa-is-here-how-africa-can-capture-the-full-potential-of-the-subsea-cable/,full,247,1403,likely-summary
2026-02-12-nigeria-equatorial-guinea-subsea-fibre.md,https://www.telecomreviewafrica.com/articles/reports-and-coverage/28289-nigeria-and-equatorial-guinea-sign-landmark-subsea-fiber-optic-agreement/,full,79,328,likely-summary
2026-02-12-pdpc-to-begin-data-protection-inspections-april.md,https://www.thecitizen.co.tz/tanzania/news/national/tanzania-to-begin-data-protection-inspections-in-april-5356792,full,287,650,ambiguous
2026-02-13-nca-eservices-platform-revenue-onecitizendaily.md,https://www.onecitizendaily.com/index.php/2026/02/13/south-sudan-digitizes-regulation-to-strengthen-revenue-collection/,full,196,629,likely-summary
2026-02-13-optical-fibre-rollout-strengthens-business-ecosystem.md,https://times.co.sz/business/readmore.php?bhsadjgfoh=Optical+fibre+rollout+strengthens+business+ecosystem&bvhdgsj=Business+and+Economy&yiphi=2892,full,313,750,likely-summary
